2025-11-07T23:26:23.000000000Z [inf]  Starting Container
2025-11-07T23:26:27.573900583Z [err]  💥 DEPLOYMENT DEBUG: Server startup failed in try-catch block
2025-11-07T23:26:27.573906741Z [err]  💥 Server startup failed: Error: Missing LOADRIGHT_API_KEY environment variable. LoadRight webhook authentication requires an API key in production.
2025-11-07T23:26:27.573913043Z [err]      at startServer (file:///app/dist/index.js:12548:13)
2025-11-07T23:26:27.573920092Z [err]      at file:///app/dist/index.js:12706:1
2025-11-07T23:26:27.573926508Z [err]      at ModuleJob.run (node:internal/modules/esm/module_job:268:25)
2025-11-07T23:26:27.573932594Z [err]      at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:543:26)
2025-11-07T23:26:27.573939467Z [err]      at async asyncRunEntryPointWithESMLoader (node:internal/modules/run_main:116:5)
2025-11-07T23:26:27.573945862Z [err]  💥 Error type: object
2025-11-07T23:26:27.573951759Z [err]  💥 Error name: Error
2025-11-07T23:26:27.573957664Z [err]  💥 Error message: Missing LOADRIGHT_API_KEY environment variable. LoadRight webhook authentication requires an API key in production.
2025-11-07T23:26:27.573965449Z [err]  💥 Stack trace: Error: Missing LOADRIGHT_API_KEY environment variable. LoadRight webhook authentication requires an API key in production.
2025-11-07T23:26:27.573971481Z [err]      at startServer (file:///app/dist/index.js:12548:13)
2025-11-07T23:26:27.573977706Z [err]      at file:///app/dist/index.js:12706:1
2025-11-07T23:26:27.573983887Z [err]      at ModuleJob.run (node:internal/modules/esm/module_job:268:25)
2025-11-07T23:26:27.573989657Z [err]      at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:543:26)
2025-11-07T23:26:27.573995886Z [err]      at async asyncRunEntryPointWithESMLoader (node:internal/modules/run_main:116:5)
2025-11-07T23:26:27.574002042Z [err]  💥 Process will exit with code 1
2025-11-07T23:26:27.574030621Z [inf]  🚨 PROCESS EXITING with code: 1
2025-11-07T23:26:28.829783825Z [err]  npm warn config production Use `--omit=dev` instead.
2025-11-07T23:26:29.664707306Z [inf]  Reading config file '/app/drizzle.config.ts'
2025-11-07T23:26:29.664940623Z [inf]  No config path provided, using default 'drizzle.config.ts'
2025-11-07T23:26:30.647363141Z [inf]  Using 'pg' driver for database querying
2025-11-07T23:26:30.647368671Z [inf]  [⣷] Pulling schema from database...
2025-11-07T23:26:30.647374816Z [inf]  [2K[1G[⣯] Pulling schema from database...
2025-11-07T23:26:30.647380463Z [inf]  [2K[1G[⣟] Pulling schema from database...
2025-11-07T23:26:30.647614250Z [inf]  [2K[1G[⡿] Pulling schema from database...
2025-11-07T23:26:30.776583108Z [inf]  [2K[1G[⢿] Pulling schema from database...
2025-11-07T23:26:31.629622254Z [inf]  [2K[1G[⣯] Pulling schema from database...
2025-11-07T23:26:31.629634501Z [inf]  [2K[1G[⣟] Pulling schema from database...
2025-11-07T23:26:31.629645088Z [inf]  [2K[1G[⣻] Pulling schema from database...
2025-11-07T23:26:31.629645482Z [inf]  [2K[1G[✓] Pulling schema from database...
2025-11-07T23:26:31.629652242Z [inf]  [2K[1G[⣽] Pulling schema from database...
2025-11-07T23:26:31.629654846Z [inf]  [i] No changes detected
2025-11-07T23:26:31.629658596Z [inf]  [2K[1G[⣷] Pulling schema from database...
2025-11-07T23:26:31.691677091Z [err]  npm warn config production Use `--omit=dev` instead.
2025-11-07T23:26:31.721923615Z [inf]  
2025-11-07T23:26:31.721936666Z [inf]  > rest-express@1.0.0 start
2025-11-07T23:26:31.721944179Z [inf]  > NODE_ENV=production node dist/index.js
2025-11-07T23:26:31.721949419Z [inf]  
2025-11-07T23:26:33.703705648Z [inf]  🚨 DEPLOYMENT DEBUG: Function entry timestamp: 2025-11-07T23:26:33.283Z
2025-11-07T23:26:33.703721599Z [inf]  🚀 Starting LoadTracker Pro server...
2025-11-07T23:26:33.703722265Z [inf]  🔧 Architecture: x64
2025-11-07T23:26:33.703735866Z [inf]  📊 STARTUP TRACE: Entering main server initialization function
2025-11-07T23:26:33.703738122Z [inf]  🔧 Memory usage: {
2025-11-07T23:26:33.703748129Z [inf]    "rss": 182341632,
2025-11-07T23:26:33.703759633Z [err]  ⚠️ REPLIT_DOMAINS not set. Setting default domain for deployment.
2025-11-07T23:26:33.703763591Z [inf]    "arrayBuffers": 532394
2025-11-07T23:26:33.703768559Z [inf]    "heapTotal": 97435648,
2025-11-07T23:26:33.703770285Z [inf]  ✅ HERE Tracking API initialized
2025-11-07T23:26:33.703777741Z [inf]  }
2025-11-07T23:26:33.703780180Z [inf]    "heapUsed": 67867024,
2025-11-07T23:26:33.703790846Z [inf]  🚨 DEPLOYMENT DEBUG: About to call startServer function
2025-11-07T23:26:33.703791377Z [inf]    "external": 4204721,
2025-11-07T23:26:33.703800487Z [inf]  🚨 DEPLOYMENT DEBUG: Pre-execution timestamp: 2025-11-07T23:26:33.282Z
2025-11-07T23:26:33.703809846Z [inf]  🚨 DEPLOYMENT DEBUG: Starting server initialization function
2025-11-07T23:26:33.703815593Z [inf]  🚨 DEPLOYMENT DEBUG: server/index.ts file loaded and executing - Railway Auth Fix Deploy
2025-11-07T23:26:33.703825108Z [inf]  🚨 DEPLOYMENT DEBUG: Current timestamp: 2025-11-07T23:26:33.278Z
2025-11-07T23:26:33.703833450Z [inf]  🚨 DEPLOYMENT DEBUG: Process environment: { nodeEnv: 'production', port: '8080', hasDatabase: true }
2025-11-07T23:26:33.703841478Z [inf]  📁 SERVER FILE EXECUTING: server/index.ts loaded successfully
2025-11-07T23:26:33.703858814Z [inf]  🔧 Process ID: 51
2025-11-07T23:26:33.703867214Z [inf]  🔧 Node.js version: v22.11.0
2025-11-07T23:26:33.703874666Z [inf]  🔧 Platform: linux
2025-11-07T23:26:33.709665566Z [inf]  📊 STARTUP TRACE: Beginning try block for server startup
2025-11-07T23:26:33.709672471Z [inf]  🚨 DEPLOYMENT DEBUG: Inside try block - server startup beginning
2025-11-07T23:26:33.709678695Z [inf]  🔧 Validating environment configuration...
2025-11-07T23:26:33.709686360Z [inf]  🚨 DEPLOYMENT DEBUG: Validating PORT environment variable
2025-11-07T23:26:33.709692410Z [inf]  🚨 DEPLOYMENT DEBUG: Raw PORT value: 8080
2025-11-07T23:26:33.709698678Z [inf]  🚨 DEPLOYMENT DEBUG: PORT type: string
2025-11-07T23:26:33.709711306Z [inf]  🚨 DEPLOYMENT DEBUG: Parsed PORT value: 8080
2025-11-07T23:26:33.709718040Z [inf]  ✅ DEPLOYMENT DEBUG: PORT validation successful: 8080
2025-11-07T23:26:33.709724536Z [inf]  ✅ Database URL configured
2025-11-07T23:26:33.709730867Z [err]  💥 DEPLOYMENT DEBUG: Server startup failed in try-catch block
2025-11-07T23:26:33.709737383Z [err]  💥 Server startup failed: Error: Missing LOADRIGHT_API_KEY environment variable. LoadRight webhook authentication requires an API key in production.
2025-11-07T23:26:33.709743193Z [err]      at startServer (file:///app/dist/index.js:12548:13)
2025-11-07T23:26:33.709749737Z [err]      at file:///app/dist/index.js:12706:1
2025-11-07T23:26:33.709755753Z [err]      at ModuleJob.run (node:internal/modules/esm/module_job:268:25)
2025-11-07T23:26:33.709763971Z [err]      at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:543:26)
2025-11-07T23:26:33.709771507Z [err]      at async asyncRunEntryPointWithESMLoader (node:internal/modules/run_main:116:5)
2025-11-07T23:26:33.709777015Z [err]  💥 Error type: object
2025-11-07T23:26:33.709782961Z [err]  💥 Error name: Error
2025-11-07T23:26:33.709789122Z [err]  💥 Error message: Missing LOADRIGHT_API_KEY environment variable. LoadRight webhook authentication requires an API key in production.
2025-11-07T23:26:33.709795562Z [err]  💥 Stack trace: Error: Missing LOADRIGHT_API_KEY environment variable. LoadRight webhook authentication requires an API key in production.
2025-11-07T23:26:33.713447115Z [err]      at startServer (file:///app/dist/index.js:12548:13)
2025-11-07T23:26:33.713452903Z [err]      at file:///app/dist/index.js:12706:1
2025-11-07T23:26:33.713459197Z [err]      at ModuleJob.run (node:internal/modules/esm/module_job:268:25)
2025-11-07T23:26:33.713464787Z [err]      at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:543:26)
2025-11-07T23:26:33.713471576Z [err]      at async asyncRunEntryPointWithESMLoader (node:internal/modules/run_main:116:5)
2025-11-07T23:26:33.713477302Z [err]  💥 Process will exit with code 1
2025-11-07T23:26:33.713483018Z [inf]  🚨 PROCESS EXITING with code: 1
2025-11-07T23:26:34.854656294Z [err]  npm warn config production Use `--omit=dev` instead.
2025-11-07T23:26:35.584503641Z [inf]  No config path provided, using default 'drizzle.config.ts'
2025-11-07T23:26:35.584507873Z [inf]  Reading config file '/app/drizzle.config.ts'
2025-11-07T23:26:36.500705337Z [inf]  Using 'pg' driver for database querying
2025-11-07T23:26:36.500712936Z [inf]  [⣷] Pulling schema from database...
2025-11-07T23:26:36.500721655Z [inf]  [2K[1G[⣯] Pulling schema from database...
2025-11-07T23:26:36.500729628Z [inf]  [2K[1G[⣟] Pulling schema from database...
2025-11-07T23:26:36.515102348Z [inf]  [2K[1G[⡿] Pulling schema from database...
2025-11-07T23:26:36.645208160Z [inf]  [2K[1G[⢿] Pulling schema from database...
2025-11-07T23:26:36.785448980Z [inf]  [2K[1G[⣻] Pulling schema from database...
2025-11-07T23:26:36.900731310Z [inf]  [2K[1G[⣽] Pulling schema from database...
2025-11-07T23:26:37.585827631Z [inf]  > NODE_ENV=production node dist/index.js
2025-11-07T23:26:37.585843820Z [inf]  
2025-11-07T23:26:37.585964991Z [inf]  [2K[1G[⣷] Pulling schema from database...
2025-11-07T23:26:37.585974883Z [inf]  [2K[1G[⣯] Pulling schema from database...
2025-11-07T23:26:37.585982845Z [inf]  [2K[1G[✓] Pulling schema from database...
2025-11-07T23:26:37.585990239Z [inf]  [i] No changes detected
2025-11-07T23:26:37.586000217Z [err]  npm warn config production Use `--omit=dev` instead.
2025-11-07T23:26:37.586007403Z [inf]  
2025-11-07T23:26:37.586014929Z [inf]  > rest-express@1.0.0 start
2025-11-07T23:26:39.521798760Z [inf]  🚀 Starting LoadTracker Pro server...
2025-11-07T23:26:39.521804750Z [inf]  ✅ HERE Tracking API initialized
2025-11-07T23:26:39.521811637Z [inf]  📊 STARTUP TRACE: Entering main server initialization function
2025-11-07T23:26:39.521825056Z [inf]  🚨 DEPLOYMENT DEBUG: server/index.ts file loaded and executing - Railway Auth Fix Deploy
2025-11-07T23:26:39.521834747Z [inf]  🚨 DEPLOYMENT DEBUG: Current timestamp: 2025-11-07T23:26:39.003Z
2025-11-07T23:26:39.521842504Z [inf]  🚨 DEPLOYMENT DEBUG: Process environment: { nodeEnv: 'production', port: '8080', hasDatabase: true }
2025-11-07T23:26:39.521854224Z [inf]  📁 SERVER FILE EXECUTING: server/index.ts loaded successfully
2025-11-07T23:26:39.521862234Z [inf]  🔧 Process ID: 51
2025-11-07T23:26:39.521871736Z [inf]  🔧 Node.js version: v22.11.0
2025-11-07T23:26:39.521881762Z [inf]  🔧 Platform: linux
2025-11-07T23:26:39.521889079Z [inf]  🔧 Architecture: x64
2025-11-07T23:26:39.521896472Z [inf]  🔧 Memory usage: {
2025-11-07T23:26:39.521906502Z [inf]    "rss": 225230848,
2025-11-07T23:26:39.521912662Z [inf]    "heapTotal": 131411968,
2025-11-07T23:26:39.521919725Z [inf]    "heapUsed": 104519936,
2025-11-07T23:26:39.521924106Z [inf]  🚨 DEPLOYMENT DEBUG: About to call startServer function
2025-11-07T23:26:39.521929195Z [inf]  🚨 DEPLOYMENT DEBUG: Pre-execution timestamp: 2025-11-07T23:26:39.009Z
2025-11-07T23:26:39.521934090Z [inf]  🚨 DEPLOYMENT DEBUG: Starting server initialization function
2025-11-07T23:26:39.521939187Z [inf]  🚨 DEPLOYMENT DEBUG: Function entry timestamp: 2025-11-07T23:26:39.009Z
2025-11-07T23:26:39.521947960Z [inf]    "external": 6719585,
2025-11-07T23:26:39.521952602Z [inf]    "arrayBuffers": 3047258
2025-11-07T23:26:39.521957047Z [inf]  }
2025-11-07T23:26:39.522093642Z [err]  ⚠️ REPLIT_DOMAINS not set. Setting default domain for deployment.
2025-11-07T23:26:39.527557845Z [err]      at async asyncRunEntryPointWithESMLoader (node:internal/modules/run_main:116:5)
2025-11-07T23:26:39.527564434Z [inf]  ✅ Database URL configured
2025-11-07T23:26:39.527574530Z [err]  💥 DEPLOYMENT DEBUG: Server startup failed in try-catch block
2025-11-07T23:26:39.527579789Z [inf]  🔧 Validating environment configuration...
2025-11-07T23:26:39.527583401Z [err]  💥 Server startup failed: Error: Missing LOADRIGHT_API_KEY environment variable. LoadRight webhook authentication requires an API key in production.
2025-11-07T23:26:39.527589339Z [inf]  🚨 DEPLOYMENT DEBUG: Validating PORT environment variable
2025-11-07T23:26:39.527591995Z [err]      at startServer (file:///app/dist/index.js:12548:13)
2025-11-07T23:26:39.527596670Z [err]      at file:///app/dist/index.js:12706:1
2025-11-07T23:26:39.527597726Z [inf]  🚨 DEPLOYMENT DEBUG: Raw PORT value: 8080
2025-11-07T23:26:39.527605377Z [inf]  🚨 DEPLOYMENT DEBUG: PORT type: string
2025-11-07T23:26:39.527610032Z [err]      at ModuleJob.run (node:internal/modules/esm/module_job:268:25)
2025-11-07T23:26:39.527613872Z [inf]  🚨 DEPLOYMENT DEBUG: Parsed PORT value: 8080
2025-11-07T23:26:39.527620768Z [err]      at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:543:26)
2025-11-07T23:26:39.527622158Z [inf]  ✅ DEPLOYMENT DEBUG: PORT validation successful: 8080
2025-11-07T23:26:39.527656880Z [err]  💥 Error type: object
2025-11-07T23:26:39.527665328Z [err]  💥 Error name: Error
2025-11-07T23:26:39.527667037Z [err]  💥 Process will exit with code 1
2025-11-07T23:26:39.527672209Z [inf]  🚨 PROCESS EXITING with code: 1
2025-11-07T23:26:39.527682005Z [err]      at ModuleJob.run (node:internal/modules/esm/module_job:268:25)
2025-11-07T23:26:39.527694714Z [err]      at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:543:26)
2025-11-07T23:26:39.527702104Z [err]      at async asyncRunEntryPointWithESMLoader (node:internal/modules/run_main:116:5)
2025-11-07T23:26:39.527718463Z [err]  💥 Error message: Missing LOADRIGHT_API_KEY environment variable. LoadRight webhook authentication requires an API key in production.
2025-11-07T23:26:39.527725470Z [err]  💥 Stack trace: Error: Missing LOADRIGHT_API_KEY environment variable. LoadRight webhook authentication requires an API key in production.
2025-11-07T23:26:39.527767971Z [inf]  📊 STARTUP TRACE: Beginning try block for server startup
2025-11-07T23:26:39.527774345Z [inf]  🚨 DEPLOYMENT DEBUG: Inside try block - server startup beginning
2025-11-07T23:26:39.527780180Z [err]      at startServer (file:///app/dist/index.js:12548:13)
2025-11-07T23:26:39.527786678Z [err]      at file:///app/dist/index.js:12706:1
2025-11-07T23:26:40.663006036Z [err]  npm warn config production Use `--omit=dev` instead.
2025-11-07T23:26:41.548166298Z [inf]  No config path provided, using default 'drizzle.config.ts'
2025-11-07T23:26:41.548179539Z [inf]  Reading config file '/app/drizzle.config.ts'
2025-11-07T23:26:41.635331396Z [inf]  Using 'pg' driver for database querying
2025-11-07T23:26:41.772154856Z [inf]  [⣷] Pulling schema from database...
2025-11-07T23:26:41.884718759Z [inf]  [2K[1G[⣯] Pulling schema from database...
2025-11-07T23:26:42.505567454Z [inf]  [2K[1G[⣟] Pulling schema from database...
2025-11-07T23:26:42.505573973Z [inf]  [2K[1G[⡿] Pulling schema from database...
2025-11-07T23:26:42.505578342Z [inf]  [2K[1G[⢿] Pulling schema from database...
2025-11-07T23:26:42.505582777Z [inf]  [2K[1G[⣻] Pulling schema from database...
2025-11-07T23:26:42.524922541Z [inf]  [2K[1G[⣽] Pulling schema from database...
2025-11-07T23:26:42.651801038Z [inf]  [2K[1G[⣷] Pulling schema from database...
2025-11-07T23:26:42.783714225Z [inf]  [2K[1G[⣯] Pulling schema from database...
2025-11-07T23:26:42.909633805Z [inf]  [2K[1G[⣟] Pulling schema from database...
2025-11-07T23:26:44.071817005Z [inf]  [2K[1G[✓] Pulling schema from database...
2025-11-07T23:26:44.071830445Z [inf]  [i] No changes detected
2025-11-07T23:26:44.071846045Z [err]  npm warn config production Use `--omit=dev` instead.
2025-11-07T23:26:44.071859492Z [inf]  
2025-11-07T23:26:44.071893975Z [inf]  > rest-express@1.0.0 start
2025-11-07T23:26:44.071901309Z [inf]  > NODE_ENV=production node dist/index.js
2025-11-07T23:26:44.071908325Z [inf]  
2025-11-07T23:26:45.800322952Z [inf]  🚀 Starting LoadTracker Pro server...
2025-11-07T23:26:45.800335578Z [inf]  📊 STARTUP TRACE: Entering main server initialization function
2025-11-07T23:26:45.800354553Z [inf]  }
2025-11-07T23:26:45.800362714Z [err]  ⚠️ REPLIT_DOMAINS not set. Setting default domain for deployment.
2025-11-07T23:26:45.800364549Z [inf]  🚨 DEPLOYMENT DEBUG: About to call startServer function
2025-11-07T23:26:45.800374630Z [inf]  🚨 DEPLOYMENT DEBUG: Pre-execution timestamp: 2025-11-07T23:26:45.399Z
2025-11-07T23:26:45.800378443Z [inf]  ✅ HERE Tracking API initialized
2025-11-07T23:26:45.800379470Z [inf]    "rss": 183693312,
2025-11-07T23:26:45.800383200Z [inf]  📁 SERVER FILE EXECUTING: server/index.ts loaded successfully
2025-11-07T23:26:45.800384254Z [inf]  🚨 DEPLOYMENT DEBUG: Starting server initialization function
2025-11-07T23:26:45.800389294Z [inf]  🚨 DEPLOYMENT DEBUG: server/index.ts file loaded and executing - Railway Auth Fix Deploy
2025-11-07T23:26:45.800392378Z [inf]  🔧 Process ID: 50
2025-11-07T23:26:45.800396345Z [inf]  🚨 DEPLOYMENT DEBUG: Function entry timestamp: 2025-11-07T23:26:45.399Z
2025-11-07T23:26:45.800398911Z [inf]    "heapTotal": 98488320,
2025-11-07T23:26:45.800400969Z [inf]  🚨 DEPLOYMENT DEBUG: Current timestamp: 2025-11-07T23:26:45.394Z
2025-11-07T23:26:45.800401877Z [inf]  🔧 Node.js version: v22.11.0
2025-11-07T23:26:45.800409899Z [inf]  🔧 Platform: linux
2025-11-07T23:26:45.800410784Z [inf]    "heapUsed": 68843448,
2025-11-07T23:26:45.800412284Z [inf]  🚨 DEPLOYMENT DEBUG: Process environment: { nodeEnv: 'production', port: '8080', hasDatabase: true }
2025-11-07T23:26:45.800421684Z [inf]    "external": 4213892,
2025-11-07T23:26:45.800423134Z [inf]  🔧 Architecture: x64
2025-11-07T23:26:45.800431993Z [inf]    "arrayBuffers": 541565
2025-11-07T23:26:45.800432965Z [inf]  🔧 Memory usage: {
2025-11-07T23:26:45.805637674Z [inf]  📊 STARTUP TRACE: Beginning try block for server startup
2025-11-07T23:26:45.805643061Z [inf]  🚨 DEPLOYMENT DEBUG: Inside try block - server startup beginning
2025-11-07T23:26:45.805648687Z [inf]  🔧 Validating environment configuration...
2025-11-07T23:26:45.805654699Z [inf]  🚨 DEPLOYMENT DEBUG: Validating PORT environment variable
2025-11-07T23:26:45.805661835Z [inf]  🚨 DEPLOYMENT DEBUG: Raw PORT value: 8080
2025-11-07T23:26:45.805667685Z [inf]  🚨 DEPLOYMENT DEBUG: PORT type: string
2025-11-07T23:26:45.805673074Z [inf]  🚨 DEPLOYMENT DEBUG: Parsed PORT value: 8080
2025-11-07T23:26:45.805679849Z [inf]  ✅ DEPLOYMENT DEBUG: PORT validation successful: 8080
2025-11-07T23:26:45.805686902Z [inf]  ✅ Database URL configured
2025-11-07T23:26:45.805692551Z [err]  💥 DEPLOYMENT DEBUG: Server startup failed in try-catch block
2025-11-07T23:26:45.805698919Z [err]  💥 Server startup failed: Error: Missing LOADRIGHT_API_KEY environment variable. LoadRight webhook authentication requires an API key in production.
2025-11-07T23:26:45.805705813Z [err]      at startServer (file:///app/dist/index.js:12548:13)
2025-11-07T23:26:45.805713266Z [err]      at file:///app/dist/index.js:12706:1
2025-11-07T23:26:45.805721309Z [err]      at ModuleJob.run (node:internal/modules/esm/module_job:268:25)
2025-11-07T23:26:45.805730184Z [err]      at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:543:26)
2025-11-07T23:26:45.805735988Z [err]      at async asyncRunEntryPointWithESMLoader (node:internal/modules/run_main:116:5)
2025-11-07T23:26:45.805741214Z [err]  💥 Error type: object
2025-11-07T23:26:45.805746877Z [err]  💥 Error name: Error
2025-11-07T23:26:45.805752880Z [err]  💥 Error message: Missing LOADRIGHT_API_KEY environment variable. LoadRight webhook authentication requires an API key in production.
2025-11-07T23:26:45.805761095Z [err]  💥 Stack trace: Error: Missing LOADRIGHT_API_KEY environment variable. LoadRight webhook authentication requires an API key in production.
2025-11-07T23:26:45.806113002Z [err]      at startServer (file:///app/dist/index.js:12548:13)
2025-11-07T23:26:45.806119389Z [err]      at file:///app/dist/index.js:12706:1
2025-11-07T23:26:45.806124997Z [err]      at ModuleJob.run (node:internal/modules/esm/module_job:268:25)
2025-11-07T23:26:45.806131410Z [err]      at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:543:26)
2025-11-07T23:26:45.806137702Z [err]      at async asyncRunEntryPointWithESMLoader (node:internal/modules/run_main:116:5)
2025-11-07T23:26:45.806144948Z [err]  💥 Process will exit with code 1
2025-11-07T23:26:45.806150770Z [inf]  🚨 PROCESS EXITING with code: 1
2025-11-07T23:26:46.814338688Z [err]  npm warn config production Use `--omit=dev` instead.
2025-11-07T23:26:47.853952702Z [inf]  No config path provided, using default 'drizzle.config.ts'
2025-11-07T23:26:47.853958936Z [inf]  Reading config file '/app/drizzle.config.ts'
2025-11-07T23:26:47.879955448Z [inf]  Using 'pg' driver for database querying
2025-11-07T23:26:48.018853278Z [inf]  [⣷] Pulling schema from database...
2025-11-07T23:26:48.722856020Z [inf]  [2K[1G[⣯] Pulling schema from database...
2025-11-07T23:26:48.722860876Z [inf]  [2K[1G[⣟] Pulling schema from database...
2025-11-07T23:26:48.722865127Z [inf]  [2K[1G[⡿] Pulling schema from database...
2025-11-07T23:26:48.722869885Z [inf]  [2K[1G[⢿] Pulling schema from database...
2025-11-07T23:26:48.722874423Z [inf]  [2K[1G[⣻] Pulling schema from database...
2025-11-07T23:26:48.773578015Z [inf]  [2K[1G[⣽] Pulling schema from database...
2025-11-07T23:26:48.904369635Z [inf]  [2K[1G[⣷] Pulling schema from database...
2025-11-07T23:26:49.038664922Z [inf]  [2K[1G[⣯] Pulling schema from database...
2025-11-07T23:26:49.912865114Z [inf]  [2K[1G[⣟] Pulling schema from database...
2025-11-07T23:26:49.912871440Z [inf]  [2K[1G[✓] Pulling schema from database...
2025-11-07T23:26:49.912877299Z [inf]  [i] No changes detected
2025-11-07T23:26:49.912883331Z [err]  npm warn config production Use `--omit=dev` instead.
2025-11-07T23:26:49.912897278Z [inf]  
2025-11-07T23:26:49.912907943Z [inf]  > rest-express@1.0.0 start
2025-11-07T23:26:49.912915860Z [inf]  > NODE_ENV=production node dist/index.js
2025-11-07T23:26:49.912922617Z [inf]  
2025-11-07T23:26:51.809915224Z [inf]    "rss": 184999936,
